AT,TAT,TEY,CLUSTER
7.591018167386682,544.2654042363364,111.13444038377915,2
9.741613849088104,537.8220022536807,110.65729592788223,2
13.635154415798965,539.7756304168931,102.34755444322472,2
8.768310769598914,547.1114412238462,110.7331740106996,2
14.04117347237128,548.1418348753172,110.81154091845228,2
7.283435761812159,547.0338238187463,124.13257055988429,2
10.59711912549054,543.530907885455,109.1940332998299,2
10.058045921178428,549.6712026428797,134.7445826924909,2
15.190102829171948,542.4599934765725,103.48181796333022,2
3.9839273704728906,550.1809677069574,133.33943509765402,2
9.658454497812066,538.9628838067765,110.84435681807072,2
12.606783862847632,549.2523565423187,109.12825077625106,2
7.7124570804459225,549.9533839519898,111.10224484899015,2
8.915113274504094,545.9810289680469,114.8516464356765,2
11.780604644782837,547.9860349162606,136.2703201444197,2
8.324205019060312,549.5614916430246,110.89206230460027,2
3.964007531695733,545.0853267590302,123.65007842216721,2
14.866903071650533,549.8270374649759,137.93337498916813,2
12.08440367473873,545.9938173398963,132.3922859591471,2
17.551662649187055,531.6411735246645,107.336376262352,2
10.275416859364944,543.3157816113093,111.57815134275774,2
12.101809743110714,549.821339319054,133.80764850205762,2
5.586102883776784,546.4673620731546,126.9177097274254,2
6.727036511529998,542.9285380811797,109.06372670104805,2
11.500339356744792,543.8277073006224,115.74101256115215,2
7.965539147437062,532.1939808935055,110.72,2
14.630389251138409,545.8616800094796,104.41936500347023,2
13.027683022545517,531.9866049131283,110.23782256377443,2
8.914025114624636,544.2918210543746,111.7494796987501,2
7.393734094689036,538.2034249282734,116.49073056352516,2
12.563998274521385,542.3417628524548,108.54917339167334,2
9.334900493226067,547.8191947357734,107.69626645070805,2
18.7170942609268,548.7083411979048,142.38317417937176,2
7.023903673183007,543.4397992971744,119.49968930685628,2
7.538471532920338,549.8652234806207,134.57416940505212,2
19.593832466744946,533.4717309771279,137.68603489858825,2
4.847104450329216,542.6546871646511,116.40082950134577,2
5.6050666089190475,543.1718278066454,109.44304418305141,2
9.027956775439147,541.0480684506193,110.27314721920564,2
2.4468374438413414,541.4001435890605,110.65062711915638,2
6.858030197213781,549.8937351644422,136.26443257466892,2
8.942054551963892,548.6789754025516,111.05533210476813,2
11.050979311920665,540.8441805484038,109.51207012422769,2
13.613448268572615,539.7835177316744,102.185410715528,2
8.904268306522646,532.9903381103088,110.26568772400604,2
9.080704304877283,542.565188801425,104.7514331790498,2
10.139340903174348,547.2418942889408,110.52930935228872,2
0.9428478471142948,545.9954928341208,110.68344372706768,2
12.167797226128638,538.8536727527702,102.04519048453786,2
19.858244673087114,547.3243574946187,102.57497319280188,2
8.411014267547209,536.1386375078938,111.66726119313557,2
9.439518274941236,541.8505715755969,110.04566705093326,2
2.1409179472937545,529.7557035014199,113.3,2
7.6255531725294015,534.1937786378421,111.13958456315794,2
11.152139872474182,544.4886190576118,110.97963925164152,2
17.27474786062469,541.9443392429416,100.19087469458931,2
10.086836918580142,540.7530410491421,109.08417829224031,2
7.598548301629918,543.043883738661,112.88030803375305,2
16.181567513729853,539.0164879917738,103.06921653705034,2
9.77103110899719,540.0620525581187,110.51776933813422,2
8.858893320770205,545.7180016166647,109.96960947984172,2
7.094972150548316,540.4768794441197,107.23343416328863,2
5.307269861275115,549.88,112.4195735235383,2
9.861781184675118,547.0132947604056,109.0628365840662,2
8.726839852252922,546.7900829529723,110.05360913851128,2
1.2556610591999322,546.2390240777104,111.1554788852783,2
13.792107208260212,547.0874607010826,108.92766555243179,2
3.010032845094276,539.2234196650741,110.58518539838828,2
15.552534842173426,544.4511571906661,103.75,2
6.092538533649714,542.4653026570852,109.4992630641836,2
8.008652067292854,532.1509601609339,110.72,2
9.492531403562447,540.899559556409,111.43982530562306,2
10.031823832050431,544.9570254594367,109.56114908953344,2
11.823354346412088,548.8743674123633,109.75758666109114,2
9.216704896628324,538.2813641274919,110.70260326113709,2
3.2770682051539284,549.9543022017858,113.48453454770454,2
12.584412660005643,545.3974082389096,108.63499263150652,2
12.645596488106776,546.8778799222064,108.49,2
8.958680233639779,534.5035036999221,109.68,2
3.915582032450472,545.8275261291242,112.71628160463035,2
11.043849859476223,546.292302138065,109.70435332928551,2
10.266839999820276,547.5064854860249,120.80168995131041,2
9.279656921510506,539.2390670597026,109.66557571826222,2
10.076122869849591,536.9294833263808,109.00651311559922,2
11.628611074443867,548.9135005741166,109.87660883739142,2
4.6284897809101935,546.5518602509293,125.91489577722494,2
16.009146562706682,541.2787795019619,111.130286319592,2
4.575694093074907,549.3090035506171,112.1851031955554,2
13.815318925054632,547.4438343395864,106.51484585468286,2
7.353232774279271,531.8544292816542,137.27369376668972,2
3.883990816839614,535.7814754565237,109.18730249144384,2
9.409755535816133,539.9153157232143,111.3550347194002,2
18.78311792651772,549.9306450493583,134.0844088493337,2
10.560673509021292,541.3545801318803,109.25533377507091,2
8.180985983466718,547.5034488447268,109.04218371842444,2
12.503634245395894,549.1371453904026,109.12079718146435,2
6.76612776547598,532.2668818196744,109.66593104779557,2
12.664825528149045,549.3891751953031,124.42878538106967,2
9.494452016170406,541.5298196370192,111.16933182935742,2
18.040638946266302,549.9414772057925,136.69241904968797,2
16.90461760439118,550.0714111099765,111.15428898193669,2
7.0372574503077985,544.0922257309477,113.16257076034302,2
18.16003636573754,548.9757657041916,103.65774780092542,2
11.134628723503832,548.9393422163062,110.36918293897268,2
10.346469530107619,549.5550581187839,110.34992250828805,2
7.668171125200907,545.5469393283057,108.33662597186,2
7.437845320008093,537.5812541812903,111.74450078050755,2
20.80917937516381,546.2247340104684,102.740758594417,2
2.8511204171396107,550.1205095100682,113.42173045152622,2
10.991636941016562,547.8589554966426,110.20885310662231,2
7.2672143168010175,535.5070553142831,109.67241446441362,2
3.4681146334705484,543.5491197444403,124.86519237713587,2
4.576575497642432,539.630991593449,127.05590466249404,2
11.769663995589884,547.6047584163678,109.49878001825465,2
6.835576557179217,542.2652424361348,108.13279100725471,2
5.457771009231322,529.3282673263827,111.4136298972843,2
12.737765043210747,549.7404806101913,130.33046094471436,2
1.905449377324474,548.3821334553552,108.95825157261316,2
8.557523913745348,545.2204119195031,114.15030775595072,2
7.461523683948883,544.0002099499342,113.18627984680096,2
13.618445637192025,542.6771273254957,103.3700506020132,2
7.4630846900065615,539.0983494589431,111.8813204328456,2
7.579167283617983,549.637579831808,111.83879050227495,2
1.5768177946942443,549.7617292318639,114.97345846372784,2
7.4046362500388465,536.4072851030219,111.52998055239412,2
4.36101480973354,542.4858072883785,117.72721251011022,2
10.512181459012345,549.9812617782236,110.92596428511663,2
7.407653027961682,539.5570948630941,111.72,2
9.31107643252084,535.4964789153507,109.88723860737616,2
1.0542398352647384,549.720780321608,114.34225840232412,2
11.310374791416216,541.7740344799897,109.3437173009704,2
8.689435549489046,544.0344732821167,111.77534300327301,2
10.960755758498252,545.4810269348128,123.03347669992426,2
4.057242538197022,533.2339556857962,109.28971999917307,2
3.373316506433893,539.1700772192291,109.16818202502348,2
5.6953986162291725,540.9859828502564,110.86600263575396,2
9.486742208314686,543.2430485835044,108.8771015784058,2
9.044856205613943,546.282985259918,109.47563938942669,2
7.046291143978308,546.8475460956422,111.6022795961666,2
5.483750886190752,540.4280369583876,109.0648659283977,2
17.98244728519846,534.1846566070367,153.25807377884908,2
15.378749511118144,540.4467893959107,122.46620464017452,2
9.832497345437595,537.4076210481909,108.93416124980013,2
17.122502421135135,544.9985261777937,104.55852925440941,2
4.867595173109124,549.9507884211389,112.25630736911131,2
7.054503198123356,535.7960282312857,110.14544171305195,2
13.5425639920612,540.7496316313117,101.85153381962523,2
9.709077256369973,542.7341594253115,111.13449565518692,2
7.740413293848977,537.8612751894514,108.67766057896324,2
4.182047771068807,546.0018253384524,109.12503524491596,2
9.077002486502906,537.4748384793197,104.81634874726616,2
10.764442759581213,545.485429386021,109.26442892189274,2
9.185742255363293,548.5073614563645,134.98600004375328,2
6.393726077610874,546.1184471533281,111.05772532082888,2
7.0081254143635165,540.7779671277488,122.17782681526484,2
14.853808855249016,538.5155767068454,103.74785338962656,2
7.971766334255149,540.8224046358994,111.17748334039473,2
6.185030051345452,537.8686413898205,112.30635435725435,2
10.062263591467604,540.0355730767436,109.03037655923944,2
2.7139774775192618,535.7413774767217,113.13407231530935,2
17.314926846472368,541.8960285651165,102.61030395019422,2
10.059312800475793,546.2418172476083,110.44968210203085,2
12.610294072189152,549.4796134388841,109.34307080792166,2
12.1437271892735,530.6054495750277,104.01424463332106,2
8.217385629781349,536.3358195053967,106.92720645287248,2
12.617209761519295,540.4030167644737,102.87627830523908,2
11.748207661686347,547.4256141894516,108.07588976841477,2
12.069758532050338,533.4515868222302,101.08479165085184,2
10.431949456839664,549.7666200476051,134.25139500743668,2
9.848571924060014,546.9741018889381,118.79935661128309,2
9.435158759084693,531.6205708678286,103.82754145464236,2
9.364042529306131,540.0475456686527,108.61966933305588,2
9.642856969357066,538.0622741241257,109.62275977566804,2
8.67424325911157,546.2332594024826,116.4409534709656,2
8.891812654038313,533.9884806950738,111.28108841704432,2
11.113917902752199,542.1987229225476,113.21025984919036,2
9.014984909079617,537.0183673316732,109.08916636644943,2
13.493898944673296,535.6527722403221,101.1651036689274,2
8.703777188631351,547.34408645999,112.8257985069593,2
7.3000521327872026,537.2705832304273,117.25041955283217,2
13.833248310314694,540.300451125058,102.16926740061277,2
15.168882552486314,548.5810789926405,111.0360266988435,2
5.8483105283818695,539.4455547672687,113.47771785822563,2
7.2355301989443825,535.1489246698094,104.24006169373621,2
6.141919066310789,547.0188918657241,111.32170499394816,2
6.982700999453668,540.3395602528753,113.480327076107,2
7.2629838239975895,535.1272594229496,110.58452362472069,2
8.076078038321901,549.1622702717907,111.07203172670195,2
12.038156269369097,547.0781089705963,109.96036116928396,2
7.683957469267979,541.7396766935984,109.57320895722431,2
8.200431022577188,550.0465241053166,111.24783436860822,2
13.33790593283191,546.5255279708117,108.98731348906007,2
4.204439587783117,548.9561751215509,110.67469342970136,2
11.444192739532143,548.6002536984932,108.90167547989685,2
4.340140979363731,536.7190847935474,109.01973794032835,2
7.064679808574741,536.7589567531871,111.19480713242224,2
13.709933335121233,531.3247474703455,105.29625251959763,2
10.218096546556767,545.6010418550828,109.2694683787035,2
11.26928432803005,547.5334616149108,105.86651527947392,2
17.95883279748761,536.1214203568342,110.7647390556644,2
28.12761307557093,549.2833855984912,134.42406481515957,2
7.597999969865217,530.8857363756398,105.69270274687824,2
13.548160999358895,541.5796964833548,103.05646736572166,2
13.538085293331296,540.8702692933749,102.81154398287498,2
11.003290316726133,548.5878972347441,110.07344921062376,2
9.475757004881164,547.0155946433816,119.85225319505358,2
11.412722549948276,542.2371323735031,119.34446137375386,2
7.736922780809946,543.7978999896127,107.54622321150336,2
8.052012821392605,548.8060126181073,120.85272949557572,2
14.785490445843092,542.7614125201417,101.24508732697252,2
10.30546841225873,540.2125712032531,109.43873608223677,2
10.853899543061225,546.7767896964326,108.67526534204737,2
7.451506495096581,545.3646429307914,108.56047522468988,2
5.996289158827488,536.3926680848332,111.61129144411949,2
13.383899342326592,545.4737714575656,109.42851981338194,2
9.160066585447133,543.5999101213708,110.66608664003492,2
11.849478814412368,533.2256558303874,102.2836091978243,2
10.268220849610444,539.9476632004602,123.40251549011005,2
9.369003695258456,542.6631753435769,111.66288204242615,2
13.403125924640396,541.7922877735048,102.27491838937637,2
8.421003362590573,545.8201694604668,113.6983051638632,2
5.028960573465657,549.7704412921956,114.69002889485924,2
13.738130259848775,543.5355464953421,108.95515487965434,2
10.541643712366627,549.7753206494947,111.11605698352056,2
9.943235628081263,545.8188979632082,108.67176230385668,2
3.6701516012416366,538.6799275999397,115.9878436490416,2
8.846917947251043,537.6423731943262,108.57625646634244,2
6.223706362810473,539.3277926138759,126.52717078034092,2
10.073006852201273,542.8254863495339,109.07906346053456,2
5.214619728110872,535.3571247332026,111.91860066914373,2
5.786581039552586,547.7533144539161,112.44612095505066,2
17.977800882211444,547.00061957863,102.27594306693972,2
5.2554299860723965,535.5833533394983,112.56761294737804,2
8.846619404672472,536.1002719675752,102.8878422023362,2
17.991264102658327,544.6356282439859,104.54677977727128,2
4.926058906203592,540.5359229113132,122.36902786515093,2
0.8412061403910864,545.9319962819714,109.76355957862343,2
9.413001777478822,541.9618363368702,108.44863398045936,2
7.9958024588868115,545.5813752142142,107.60864868520152,2
